instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
CartPole-v1#6.859999999999999#1.9#0.19#0.05#7.0,1.0,0.9084417588515601,0.9291061005274659,0.9562112759724853
CartPole-v1#0.98#0.7#0.19#0.35#13.0,1.0,0.9342272612286954,0.8923875347328132,0.8772356996231931
CartPole-v1#18.62#1.3#0.06999999999999999#0.95#1.0,1.0,0.6392052759752538,0.10296427869146478,0.022680470291306626
CartPole-v1#0.98#1.9#0.19#0.65#7.0,0.9076986937488,1.0,0.8016269453885125,0.7137321806122209
CartPole-v1#6.859999999999999#0.7#0.19#0.35#7.0,0.8969867023242744,0.6924040410604942,1.0,0.5390050433781243
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.0030357142857142857,-0.0,-0.0,1.0,0.10096967831306652
LunarLander-v2#44.285714285714285#857.1428571428571#0.5,0.3641183979771524,0.5486334119285824,0.9712910029117474,1.0
MountainCar-v0#0.05#0.001142857142857143#0.001642857142857143,1.0,0.9681379506102757,0.9158387737723531,0.8352966221969914
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.00025,0.9998858903406173,1.0,0.9971472585154334,0.9963484908997546
MountainCar-v0#0.3642857142857142#0.0037142857142857147#0.004428571428571429,0.6382366722199084,1.0,0.9552139733444399,0.8788785922532278
MountainCar-v0#0.3642857142857142#0.0005#0.008607142857142858,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.9#0.01#0.35#13.0,1.0,0.671100811742157,0.6872641374495415,0.39072658615994704
LunarLander-v2#50.0#1428.5714285714287#1.5,0.5333464565560588,0.9438433578024237,1.0,0.996494252723325
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.004428571428571429,-0.0,-0.0,1.0,-0.0
