instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
MountainCar-v0#0.05#0.0005#0.007214285714285715,"[[28.573348999023438, 28.442153215408325, 28.612074851989746], [28.234901800000443, 28.078663000000233, 28.237597900000765]]","[[31.631275415420532, 31.65943455696106, 31.832404851913452], [31.07337279999956, 31.141552499999307, 31.28331160000016]]","[[23.644608736038208, 25.398374557495117, 24.01677370071411], [23.219886300001235, 24.894072600000072, 23.529049900000246]]","[[27.721681356430054, 28.020572423934937, 28.542154788970947], [27.283117900000434, 27.533318400001008, 28.082289299998592]]"
LunarLander-v2#32.85714285714286#285.7142857142857#0.8999999999999999,"[[28.430211067199707, 28.88420844078064, 28.23527455329895], [27.149927500000558, 27.029871700000513, 26.730499299999792]]","[[30.7682523727417, 29.42980122566223, 34.241676568984985], [29.12032949999957, 28.191570599999977, 31.740087099999073]]","[[30.64288878440857, 27.95824122428894, 29.975120067596436], [26.781952600000295, 24.49294330000157, 26.258602199999586]]","[[33.13186264038086, 31.384851217269897, 30.961833000183105], [29.755207500000324, 28.248662399999375, 27.894223299999794]]"
CartPole-v1#6.859999999999999#0.7#0.19#0.05#1.0,"[[25.971166849136353, 26.129857540130615, 25.26338267326355], [25.583026599999357, 25.713709800000288, 24.879178199998933]]","[[26.550532579421997, 27.937423944473267, 29.003270149230957], [26.088872500000434, 27.412935700000162, 28.47760030000063]]","[[21.852696657180786, 21.62039041519165, 20.729846239089966], [21.406056300000273, 21.190942999999606, 20.341621600000508]]","[[22.899539470672607, 22.80871558189392, 24.024803400039673], [22.451186100000996, 22.37215020000076, 23.55094189999909]]"
CartPole-v1#18.62#0.7#0.19#0.95#1.0,"[[24.957698106765747, 26.22669219970703, 25.258586168289185], [24.575580400000035, 25.82734849999906, 24.85732730000018]]","[[28.103172302246094, 26.660311937332153, 27.99015474319458], [27.635235499999908, 26.15077410000049, 27.515623199999027]]","[[20.911190032958984, 22.364778518676758, 21.89216423034668], [20.44959999999992, 21.905385100000785, 21.427261999999246]]","[[24.67145609855652, 24.192341089248657, 24.269947290420532], [24.18897459999971, 23.71760220000033, 23.77294459999939]]"
CartPole-v1#12.74#1.9#0.01#0.95#1.0,"[[25.936296701431274, 25.94076442718506, 24.89676570892334], [25.503248600000006, 25.497594200000094, 24.47285170000032]]","[[29.13003897666931, 28.16354465484619, 27.841274738311768], [28.588467699999455, 27.61042719999932, 27.310118700001112]]","[[19.149007081985474, 21.046431064605713, 19.752045154571533], [18.716177099999186, 20.605416800000967, 19.313201700000718]]","[[23.397104501724243, 24.90026021003723, 24.138847589492798], [22.9721456999996, 24.449950700000045, 23.668348299999707]]"
CartPole-v1#12.74#0.7#0.13#0.35#19.0,"[[27.18516516685486, 27.273601055145264, 25.982342004776], [26.780685800000356, 26.863520400000198, 25.55687549999857]]","[[29.11212992668152, 28.85281991958618, 28.164167404174805], [28.622257199998785, 28.34340979999979, 27.65738919999967]]","[[20.63220524787903, 19.968831300735474, 20.98150396347046], [20.20189759999994, 19.553559699999823, 20.551655400000527]]","[[22.92668390274048, 24.056525230407715, 24.898404359817505], [22.51867080000011, 23.656018299998323, 24.46733310000127]]"
MountainCar-v0#0.3642857142857142#0.0037142857142857147#0.0030357142857142857,"[[27.158666849136353, 24.9778790473938, 27.161926984786987], [26.741369399998803, 24.546259900000223, 26.750913500000024]]","[[28.69815945625305, 28.337290048599243, 28.03124189376831], [28.11751109999932, 27.709452400000373, 27.450730599999588]]","[[22.997098684310913, 23.547245025634766, 21.131864309310913], [22.396139599999515, 22.916608300000007, 20.606718600000022]]","[[27.04349398612976, 24.591552019119263, 25.38419532775879], [26.573241300000518, 24.143514800000048, 24.933427499998288]]"
CartPole-v1#0.98#1.3#0.06999999999999999#0.05#13.0,"[[26.616341829299927, 26.66390109062195, 30.821258068084717], [26.22556259999874, 26.252807799999573, 30.381862500000352]]","[[30.53193163871765, 29.296165704727173, 28.920615911483765], [29.990308799999184, 28.82035580000047, 28.42966929999966]]","[[22.54295253753662, 22.353293418884277, 22.292126655578613], [22.073684799999683, 21.871049800000037, 21.825492299998587]]","[[25.059085369110107, 25.49878978729248, 25.076812505722046], [24.603025500000513, 25.043399500000305, 24.607606499999747]]"
CartPole-v1#6.859999999999999#1.9#0.01#0.05#19.0,"[[26.634790658950806, 25.942474842071533, 26.27133274078369], [26.220878999998604, 25.507211000000098, 25.855026400000497]]","[[30.26474404335022, 30.748974323272705, 27.622084856033325], [29.73992779999935, 30.232531999999992, 27.11942210000052]]","[[21.783291816711426, 20.854947328567505, 22.006957292556763], [21.315721400000257, 20.396413000000393, 21.536550400000124]]","[[24.871122360229492, 25.22031331062317, 24.989469289779663], [24.430511999999, 24.762463899998693, 24.53838949999954]]"
CartPole-v1#0.98#1.3#0.01#0.95#13.0,"[[25.85104274749756, 28.007867336273193, 26.27224636077881], [25.466405800001667, 27.58053909999944, 25.845991899999717]]","[[28.460049390792847, 27.414592027664185, 30.379362106323242], [27.99799619999976, 26.965011700000105, 29.893253999998706]]","[[22.860981702804565, 22.75586748123169, 22.77402400970459], [22.428787700000612, 22.281519299998763, 22.28760179999881]]","[[25.51394510269165, 25.61725378036499, 24.783203840255737], [25.0483949999998, 25.116348700001254, 24.328661999999895]]"
LunarLander-v2#38.57142857142857#1714.2857142857142#1.0999999999999999,"[[25.22352433204651, 26.094191074371338, 26.098933696746826], [24.42336140000043, 24.933016000000862, 25.00917709999885]]","[[28.17412257194519, 28.449816703796387, 29.170180082321167], [27.077997700000196, 26.980292800000825, 28.110630299997865]]","[[22.255438327789307, 25.619731187820435, 26.493357181549072], [21.039636899997276, 24.31172510000033, 24.761391300002288]]","[[28.002147436141968, 26.231189250946045, 26.312538146972656], [25.919565899999725, 24.68604140000025, 24.622636000000057]]"
LunarLander-v2#21.42857142857143#1428.5714285714287#1.0999999999999999,"[[27.51083493232727, 28.911938905715942, 30.306291341781616], [25.876512200000434, 26.63079260000086, 27.987859999997454]]","[[34.492337226867676, 35.55946636199951, 35.90329670906067], [31.261463400001958, 33.59108140000171, 32.532265100002405]]","[[29.233933210372925, 31.318017721176147, 30.40646767616272], [24.433452400000533, 25.656033499999467, 25.424063499998738]]","[[33.214388847351074, 33.38704466819763, 32.62868118286133], [28.21574569999939, 27.94610869999815, 27.47489190000124]]"
CartPole-v1#0.98#1.9#0.01#0.95#13.0,"[[25.472806453704834, 26.339662313461304, 26.204593420028687], [25.0898887000003, 25.921150599999237, 25.783946199997445]]","[[29.049803256988525, 29.02140760421753, 28.962101459503174], [28.558065299999726, 28.543785999998363, 28.447841599998355]]","[[23.947378635406494, 21.828779458999634, 23.811763525009155], [23.456173400001717, 21.355547399998613, 23.308716300001834]]","[[26.275819063186646, 24.88443422317505, 24.895187616348267], [25.8276850000002, 24.350863200001186, 24.381128699998953]]"
MountainCar-v0#0.28571428571428564#0.004357142857142858#0.005821428571428572,"[[27.401784896850586, 25.919127702713013, 26.556796073913574], [27.002544399998442, 25.495171099999425, 26.120724100001098]]","[[29.595594882965088, 31.763740301132202, 31.498677730560303], [29.040395899999567, 31.167438100001164, 30.886604100000113]]","[[21.621936321258545, 22.319931983947754, 24.112144947052002], [21.140764499999932, 21.842884400000912, 23.620345899998938]]","[[27.87466812133789, 27.12123942375183, 25.1393620967865], [27.418790600000648, 26.663807700002508, 24.689909000000625]]"
CartPole-v1#18.62#0.7#0.13#0.35#13.0,"[[26.614725828170776, 26.1485812664032, 28.77716636657715], [26.178340400001616, 25.698803600000247, 28.308961999999156]]","[[27.893622159957886, 26.547922134399414, 28.64865779876709], [27.379861000001256, 26.040945400000055, 28.10397400000147]]","[[21.756582498550415, 22.10719323158264, 22.6066734790802], [21.217898499999137, 21.577367499998218, 22.08166610000262]]","[[24.778043746948242, 23.931923389434814, 25.917893886566162], [24.26335669999753, 23.43819109999822, 25.437874800001737]]"
MountainCar-v0#0.12857142857142856#0.002428571428571429#0.00025,"[[24.705345630645752, 23.29501986503601, 25.046579122543335], [24.262273199998162, 22.832078399998863, 24.573405499999353]]","[[28.43961215019226, 27.217514038085938, 28.157799243927002], [27.766112799999974, 26.58370659999855, 27.52039440000226]]","[[20.05032181739807, 21.17796540260315, 22.027429819107056], [19.503757599999517, 20.607398499996634, 21.4262768999979]]","[[26.733189582824707, 26.01361107826233, 26.367168426513672], [26.256544699997903, 25.556796199998644, 25.910530900000595]]"
CartPole-v1#0.98#0.1#0.13#0.95#7.0,"[[30.543806552886963, 29.271902084350586, 27.344056129455566], [30.079753499998333, 28.80052319999959, 26.87113959999988]]","[[28.640249252319336, 30.011624097824097, 29.545724868774414], [28.10804400000052, 29.454051799999434, 28.987465600002906]]","[[21.881985902786255, 21.529010772705078, 20.960947036743164], [21.378822099999525, 21.027693900003214, 20.501271799999813]]","[[25.76806926727295, 26.09530210494995, 25.191006183624268], [25.30971910000153, 25.626953800001502, 24.728248800001893]]"
LunarLander-v2#44.285714285714285#2000.0#1.7,"[[24.63214349746704, 25.891308784484863, 25.30927062034607], [23.805751200001396, 24.81250270000237, 24.365364500001306]]","[[26.88737678527832, 28.0830340385437, 26.518837213516235], [25.939561700000922, 26.834731300001295, 25.556093299997883]]","[[22.115142107009888, 22.206587076187134, 22.325122117996216], [20.92887409999821, 20.94928169999912, 21.014077100000577]]","[[26.36824107170105, 25.574360132217407, 27.22048282623291], [24.7308798999984, 24.134171400000923, 25.468553200000315]]"
CartPole-v1#0.98#0.7#0.19#0.95#1.0,"[[29.643392324447632, 28.590515851974487, 27.35849905014038], [29.206489899999724, 28.110189300001366, 26.889863300002617]]","[[29.88110613822937, 29.87430691719055, 28.5529203414917], [29.325669699999708, 29.30384689999846, 28.054911499999434]]","[[21.899376392364502, 21.58812713623047, 20.19263768196106], [21.44785700000284, 21.157854099998076, 19.74082169999747]]","[[23.01427960395813, 22.6493821144104, 23.32751989364624], [22.54713840000113, 22.170119800000975, 22.837495100000524]]"
LunarLander-v2#15.714285714285715#1142.857142857143#1.0999999999999999,"[[32.353479862213135, 33.9589626789093, 32.74568700790405], [28.297604799998226, 28.711552400000073, 28.229344400002446]]","[[41.01158905029297, 39.62632727622986, 38.77350330352783], [33.91636030000154, 32.79045870000118, 31.859371399998054]]","[[33.6395525932312, 32.460975646972656, 28.83651113510132], [27.60543950000283, 26.430593600001885, 23.95046700000239]]","[[33.655927658081055, 31.908411741256714, 34.85298156738281], [28.2002999000033, 27.389850199997454, 29.70776939999996]]"
MountainCar-v0#0.6#0.001142857142857143#0.01,"[[28.290024280548096, 27.675891399383545, 31.262389659881592], [27.87517999999909, 27.251316400001087, 30.83121899999969]]","[[31.049506187438965, 29.43622899055481, 30.646846532821655], [30.483719600000768, 28.891131399999722, 30.08945759999915]]","[[23.30944037437439, 23.58188223838806, 24.432440280914307], [22.83849420000115, 23.098140799997054, 23.930461099997046]]","[[27.88276767730713, 27.19894814491272, 27.90101408958435], [27.373214300001564, 26.688887399999658, 27.429639900001348]]"
CartPole-v1#6.859999999999999#1.3#0.13#0.95#13.0,"[[25.818826913833618, 24.693861961364746, 25.14128041267395], [25.378623399999924, 24.25419469999906, 24.694150699997408]]","[[30.13382577896118, 27.645886421203613, 27.754164218902588], [29.557688100001542, 27.138794499998767, 27.25502740000229]]","[[21.87516951560974, 20.892921447753906, 20.648085117340088], [21.408378600001015, 20.40854760000002, 20.16368700000021]]","[[24.60843539237976, 23.727116584777832, 24.227912664413452], [24.116689499998756, 23.23203619999913, 23.74681619999683]]"
CartPole-v1#18.62#1.9#0.06999999999999999#0.35#1.0,"[[24.643972873687744, 26.275447607040405, 24.94038224220276], [24.15835760000118, 25.783038999998098, 24.434466900002008]]","[[28.654796838760376, 27.97983431816101, 28.54288649559021], [28.062884300001315, 27.384923000001436, 27.922829200000706]]","[[21.82247281074524, 19.84308433532715, 20.54301619529724], [21.2734375, 19.329428499997448, 20.009309400000348]]","[[23.427194118499756, 23.132137060165405, 23.477828979492188], [22.882274499999767, 22.605047599998215, 22.93242939999982]]"
CartPole-v1#0.98#1.9#0.19#0.95#1.0,"[[25.77075171470642, 26.097192764282227, 25.400383949279785], [25.33726469999965, 25.62647100000322, 24.933456299997488]]","[[30.305999755859375, 28.291099786758423, 27.401057243347168], [29.736268000000564, 27.766669000000547, 26.87783280000076]]","[[20.327593326568604, 19.844637632369995, 22.65833044052124], [19.85186579999936, 19.38522649999868, 22.146071500003018]]","[[25.412731885910034, 24.136682748794556, 26.783151626586914], [24.90841779999755, 23.640355700001237, 26.18661290000091]]"
MountainCar-v0#0.5214285714285714#0.005#0.005821428571428572,"[[26.05006766319275, 26.011529445648193, 30.915894508361816], [25.585939500000677, 25.531654499998695, 30.305473600001278]]","[[29.261757373809814, 30.059823751449585, 30.22358226776123], [28.63340480000261, 29.48078170000008, 29.638876700002584]]","[[21.189200162887573, 21.45493507385254, 22.926356554031372], [20.567598500001623, 20.862173299999995, 22.36618069999895]]","[[27.79423213005066, 28.01569700241089, 27.068006992340088], [27.26031729999886, 27.495456199998443, 26.481589000002714]]"
CartPole-v1#6.859999999999999#0.7#0.19#0.65#7.0,"[[24.922209978103638, 25.311915159225464, 26.268965005874634], [24.449582799999916, 24.837110999997094, 25.777835299999424]]","[[30.150838375091553, 29.102803945541382, 28.99248456954956], [29.482864500001597, 28.479689199997665, 28.39185550000184]]","[[20.905656337738037, 21.54162311553955, 20.652422189712524], [20.420230300002004, 21.04070850000062, 20.175454600001103]]","[[25.03725576400757, 25.462650775909424, 26.314693450927734], [24.53588939999827, 24.944586400000844, 25.80436550000013]]"
CartPole-v1#6.859999999999999#1.3#0.01#0.95#7.0,"[[27.071460723876953, 25.618745803833008, 26.45807671546936], [26.618447800003196, 25.151754899998195, 25.968371700000716]]","[[27.839518308639526, 28.58419394493103, 29.49226427078247], [27.241193399997428, 28.023540199999843, 28.90137120000145]]","[[21.493193864822388, 20.886625051498413, 21.029333114624023], [21.002597899998364, 20.38912479999999, 20.524085699998977]]","[[25.507301568984985, 26.293009042739868, 24.18481469154358], [25.01838289999796, 25.72525990000213, 23.688386800000444]]"
CartPole-v1#0.98#0.1#0.13#0.65#19.0,"[[26.91152048110962, 30.332635641098022, 30.413020610809326], [26.392616000001, 29.764585100001568, 29.785448200000246]]","[[31.355491876602173, 28.703169584274292, 27.411906719207764], [30.671786099999736, 28.118026199997985, 26.83408419999978]]","[[21.193636178970337, 21.304184198379517, 20.841095447540283], [20.652758299998823, 20.765346500000305, 20.28528649999862]]","[[24.910524129867554, 26.39003586769104, 26.1160945892334], [24.351035100000445, 25.721149000000878, 25.51149280000027]]"
MountainCar-v0#0.28571428571428564#0.0017857142857142859#0.008607142857142858,"[[28.04332733154297, 31.192866325378418, 33.02744507789612], [27.614571300000534, 30.723357300001226, 32.47271499999988]]","[[31.12863779067993, 30.500073194503784, 34.16857051849365], [30.541706299998623, 29.880969699999696, 33.4862690000009]]","[[24.145034313201904, 24.361073970794678, 24.906524181365967], [23.574731799999427, 23.841549799999484, 24.34692400000131]]","[[29.3574321269989, 29.058346271514893, 30.095198154449463], [28.751505399999587, 28.48877469999934, 29.469537400000263]]"
CartPole-v1#0.98#0.7#0.01#0.65#7.0,"[[27.31047296524048, 27.525866508483887, 30.02170753479004], [26.852541200001724, 27.032767700002296, 29.521945800002868]]","[[30.830286026000977, 31.064921855926514, 30.132583379745483], [30.24016869999832, 30.46902079999927, 29.541323500001454]]","[[22.39691138267517, 23.454561710357666, 22.85659098625183], [21.861766699999862, 22.92062799999985, 22.32499160000225]]","[[27.026269912719727, 26.509003400802612, 28.071927547454834], [26.48815690000265, 25.98837419999836, 27.53546230000211]]"
CartPole-v1#0.98#1.9#0.13#0.95#1.0,"[[27.3545663356781, 25.848177909851074, 25.392516374588013], [26.8516821000012, 25.363582400001178, 24.908392600002117]]","[[36.80474829673767, 28.277981996536255, 34.31390118598938], [36.04126339999857, 27.656226600000082, 33.65874429999894]]","[[25.55522871017456, 22.377428770065308, 25.183374881744385], [24.906629000000976, 21.822837399999116, 24.46711900000082]]","[[25.85445547103882, 25.12277603149414, 24.57698893547058], [25.29283579999901, 24.564574699998047, 24.061776099999406]]"
LunarLander-v2#21.42857142857143#1428.5714285714287#0.3,"[[28.77758526802063, 26.2610981464386, 25.370616912841797], [27.652881400001206, 25.335589099999197, 24.558232399998815]]","[[28.637230157852173, 29.3976833820343, 28.91268301010132], [27.49981249999837, 28.210203299997374, 27.70853250000073]]","[[21.633082628250122, 21.982212781906128, 22.085543870925903], [20.61312159999943, 20.958524099998613, 21.077236200002517]]","[[25.28198003768921, 24.97226572036743, 25.256378889083862], [24.2584695000005, 23.957017699998687, 24.223949700000958]]"
CartPole-v1#12.74#1.9#0.19#0.35#7.0,"[[27.00199842453003, 26.537697553634644, 28.98468542098999], [26.514425800000026, 26.031427199999598, 28.47157739999966]]","[[30.34061312675476, 29.129106521606445, 27.711710453033447], [29.701581199999055, 28.501676200001384, 27.14772989999983]]","[[24.260589122772217, 23.2161066532135, 24.043161153793335], [23.64874559999953, 22.646228300000075, 23.387433600000804]]","[[28.06872820854187, 26.633005142211914, 31.032762050628662], [27.33149030000277, 26.023872400000982, 30.325474100001884]]"
LunarLander-v2#44.285714285714285#0.0#0.8999999999999999,"[[28.727815628051758, 30.210903644561768, 34.59033441543579], [27.38179659999878, 28.765974599999026, 29.742978400001448]]","[[30.713889122009277, 32.72171235084534, 32.17139792442322], [29.649334200003068, 31.060750699998607, 30.681968900000356]]","[[27.13564419746399, 23.666247129440308, 23.83464002609253], [25.515347200001997, 22.32177409999713, 22.469120999998268]]","[[28.97252106666565, 28.907012224197388, 28.579755783081055], [27.356117999999697, 26.996000099999947, 26.547450999998546]]"
LunarLander-v2#38.57142857142857#1142.857142857143#0.5,"[[26.147112131118774, 28.34003782272339, 25.443329095840454], [24.762227900002472, 26.579179899999872, 24.52962060000209]]","[[28.576622247695923, 29.08573865890503, 29.7782039642334], [27.352710600000137, 27.88330069999938, 28.560987199998635]]","[[27.04116129875183, 23.64680004119873, 26.509336709976196], [22.85900220000258, 22.245077300001867, 23.078273600000102]]","[[30.757372856140137, 30.228241443634033, 31.377532720565796], [26.652546799999982, 26.674058800002967, 27.840490799997497]]"
CartPole-v1#0.98#1.9#0.19#0.35#1.0,"[[28.04240655899048, 26.208940744400024, 27.076515197753906], [27.523698000000877, 25.68898320000153, 26.558515499997156]]","[[30.27569842338562, 33.82629084587097, 31.92619514465332], [29.6356440999989, 33.157314100000804, 31.26612920000116]]","[[22.506661415100098, 21.635026216506958, 22.882752180099487], [21.94601380000313, 21.102004500000476, 22.319723799999338]]","[[25.871699571609497, 25.437459230422974, 25.40183973312378], [25.271998199998052, 24.819468399997277, 24.777095699999336]]"
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.001642857142857143,"[[26.12930727005005, 24.35274839401245, 26.22427535057068], [25.485447099999874, 23.807189899998775, 25.67623729999832]]","[[28.418352127075195, 28.00100874900818, 29.10740566253662], [27.71332540000003, 27.306775999997626, 28.41955269999744]]","[[20.933213472366333, 20.049498319625854, 20.89129328727722], [20.32326489999832, 19.46394440000222, 20.29295220000131]]","[[27.529475450515747, 29.891488552093506, 33.130271911621094], [26.969595099999424, 29.287485200002266, 32.37658609999926]]"
LunarLander-v2#21.42857142857143#1142.857142857143#0.5,"[[33.56374454498291, 36.97292923927307, 26.34479260444641], [32.33617460000096, 35.38572919999933, 25.34256649999952]]","[[29.292055368423462, 30.46113348007202, 32.54750418663025], [27.833715000000666, 29.03741639999862, 30.949858299998596]]","[[23.16990900039673, 22.294997453689575, 23.940906286239624], [21.937408800000412, 21.08027630000288, 22.74494330000016]]","[[25.71368408203125, 26.318016290664673, 27.920944690704346], [24.541975600001024, 25.135008500001277, 26.57623070000045]]"
MountainCar-v0#0.28571428571428564#0.0017857142857142859#0.01,"[[29.14822483062744, 29.119900703430176, 29.59697437286377], [28.664986700001464, 28.60980610000115, 29.086605799999234]]","[[32.4770188331604, 31.45011258125305, 32.76716232299805], [31.774378400001297, 30.808933000000252, 32.07064920000266]]","[[25.327722787857056, 24.852450370788574, 24.908327341079712], [24.708940099997562, 24.26480630000151, 24.326714599999832]]","[[29.32974672317505, 29.78620719909668, 29.1567645072937], [28.71130500000072, 29.17015729999912, 28.53911440000229]]"
CartPole-v1#6.859999999999999#1.3#0.01#0.05#7.0,"[[26.15992307662964, 27.479459285736084, 27.058507442474365], [25.640945700000884, 26.85247960000197, 26.464826499999617]]","[[32.97877836227417, 30.478761196136475, 29.882901906967163], [32.28693970000313, 29.763728900001297, 29.232430799998838]]","[[23.814291954040527, 22.991644144058228, 23.194920301437378], [23.203287000000273, 22.4234120000001, 22.616704799998843]]","[[25.98146677017212, 30.574828386306763, 31.079603910446167], [25.40079859999969, 29.871591300001455, 30.298578400001134]]"
MountainCar-v0#0.3642857142857142#0.0017857142857142859#0.0030357142857142857,"[[29.57197117805481, 29.52660322189331, 30.545690298080444], [29.018835599999875, 29.013296199998877, 29.991988999998284]]","[[31.940149307250977, 31.32558298110962, 30.884171724319458], [31.260826000001543, 30.634518700000626, 30.237305200000264]]","[[24.923832654953003, 24.52388596534729, 25.059389114379883], [24.364134799998283, 23.942814199999702, 24.4733879000014]]","[[28.808358669281006, 29.337836503982544, 30.023143768310547], [28.208036200001516, 28.73549339999954, 29.399980800000776]]"
CartPole-v1#0.98#1.9#0.19#0.95#7.0,"[[28.681546688079834, 27.37477159500122, 27.407780647277832], [28.151291300000594, 26.813532699998177, 26.88059489999796]]","[[30.267191886901855, 30.293623208999634, 31.780733823776245], [29.600245199999335, 29.634852999999566, 31.09041050000087]]","[[23.179959297180176, 24.33433198928833, 22.730689764022827], [22.598886100000527, 23.726450699999987, 22.148048000002746]]","[[24.478392124176025, 25.47196865081787, 24.00255012512207], [23.8975969000021, 24.90848360000018, 23.457023999999365]]"
CartPole-v1#0.98#0.1#0.19#0.35#7.0,"[[30.01017713546753, 29.898667573928833, 27.867241621017456], [29.474161499998445, 29.34117569999944, 27.32545989999926]]","[[31.566363096237183, 29.272982835769653, 31.03905701637268], [30.914668299999903, 28.650887700001476, 30.36199679999845]]","[[23.603395223617554, 22.16496753692627, 23.29284381866455], [22.97514140000203, 21.584605700001703, 22.663264400001935]]","[[28.03340220451355, 26.827109575271606, 25.391483306884766], [27.430356799999572, 26.233835699997144, 24.870343000002322]]"
LunarLander-v2#50.0#571.4285714285714#1.7,"[[25.408567905426025, 25.750991821289062, 25.646049976348877], [24.597823499996593, 24.831321099998604, 24.70164339999974]]","[[28.74069881439209, 28.5387179851532, 29.878859996795654], [27.52307640000072, 27.36654980000094, 28.794078300001274]]","[[23.353820085525513, 22.471357822418213, 22.33698797225952], [22.184822300001542, 21.33766259999902, 21.068118899998808]]","[[26.991732120513916, 27.56727910041809, 26.977073192596436], [25.372692599998118, 25.987195800000336, 25.530001499999344]]"
MountainCar-v0#0.4428571428571428#0.0037142857142857147#0.01,"[[28.36860466003418, 27.37334656715393, 32.47947025299072], [27.887553399999888, 26.900719299999764, 31.948780399998213]]","[[32.95216703414917, 31.55733895301819, 30.920209884643555], [32.245135299999674, 30.860971099999006, 30.238178999999946]]","[[23.731452465057373, 24.837165355682373, 25.236579418182373], [23.168405399999756, 24.24073870000211, 24.605961799999932]]","[[28.706974744796753, 29.61819052696228, 28.670391082763672], [28.07759029999943, 28.990839599999163, 28.063199399999576]]"
MountainCar-v0#0.28571428571428564#0.001142857142857143#0.01,"[[29.0503408908844, 28.646904468536377, 30.347456216812134], [28.565796400002, 28.12219180000102, 29.821360800000548]]","[[33.12090754508972, 30.86851668357849, 30.511496782302856], [32.39526090000072, 30.187765700000455, 29.835873600000923]]","[[24.52633547782898, 24.533982038497925, 24.457221508026123], [23.899392700001044, 23.908788299999287, 23.84401749999961]]","[[27.854432821273804, 27.81253457069397, 29.145467042922974], [27.275967700003093, 27.243885500000033, 28.51166269999885]]"
MountainCar-v0#0.12857142857142856#0.0005#0.005821428571428572,"[[29.472396850585938, 29.883212566375732, 31.98608636856079], [28.931894600002124, 29.3466479000017, 31.38641269999789]]","[[31.782009601593018, 31.37908697128296, 31.226337432861328], [31.0377026999995, 30.652626500002953, 30.514526099999784]]","[[24.33943271636963, 24.440785884857178, 23.92706274986267], [23.720957000001363, 23.83224980000159, 23.33693300000232]]","[[30.14624786376953, 28.431254625320435, 28.75846290588379], [29.503374800002348, 27.789609200000996, 28.123287000002165]]"
MountainCar-v0#0.3642857142857142#0.0017857142857142859#0.00025,"[[25.330345392227173, 25.390617609024048, 30.407750844955444], [24.788934700001846, 24.815229199997702, 29.85590079999747]]","[[29.46691608428955, 28.625993728637695, 29.380472660064697], [28.69058230000155, 27.852928299998894, 28.62330700000166]]","[[21.922091007232666, 22.70634436607361, 22.729090452194214], [21.254516500001046, 22.020563300000504, 22.07716849999997]]","[[29.452967882156372, 28.630738973617554, 28.53136706352234], [28.80545940000229, 27.99072100000194, 27.847312499998225]]"
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.007214285714285715,"[[28.98936104774475, 28.213610410690308, 28.29411482810974], [28.502753900000243, 27.70922910000081, 27.769103200000245]]","[[34.528876543045044, 30.540319442749023, 29.57559871673584], [33.81042520000119, 29.87764850000167, 28.957683000000543]]","[[23.301217794418335, 25.129405736923218, 26.337353229522705], [22.730406599999696, 24.49785790000169, 25.711451700000907]]","[[28.14212703704834, 28.99276328086853, 28.217459440231323], [27.53048950000084, 28.366886499999964, 27.562261899998703]]"
LunarLander-v2#21.42857142857143#0.0#1.5,"[[29.24682903289795, 29.69396138191223, 28.03384804725647], [27.53941880000275, 27.553971499997715, 26.469312199998967]]","[[35.20202136039734, 37.98966383934021, 31.548033952713013], [32.252841600002284, 34.273786600002495, 29.646618699996907]]","[[25.344077587127686, 25.338719606399536, 26.551867723464966], [23.31768540000121, 23.058057299997017, 23.941064699996787]]","[[32.78062152862549, 31.803288459777832, 32.10332536697388], [29.014465899999777, 28.192349799999647, 28.428238899999997]]"
CartPole-v1#0.98#0.7#0.06999999999999999#0.65#19.0,"[[26.60606861114502, 26.623244285583496, 26.40247654914856], [26.09137980000014, 26.0891025000019, 25.863519900001847]]","[[30.440852880477905, 32.81384801864624, 30.51288866996765], [29.80031179999787, 32.10885090000011, 29.871257499999047]]","[[22.42518663406372, 23.560396432876587, 24.034521341323853], [21.84110149999833, 22.945522199999687, 23.371150099999795]]","[[33.20417332649231, 30.429089307785034, 27.670288562774658], [32.37461049999911, 29.61429770000177, 26.976552599997376]]"
CartPole-v1#6.859999999999999#1.3#0.19#0.95#19.0,"[[27.472721815109253, 27.504730939865112, 28.35839295387268], [26.9185894000002, 26.88230929999918, 27.779462499998772]]","[[30.129024744033813, 31.90749168395996, 30.731789350509644], [29.437060199998086, 31.17795109999861, 30.091255700001057]]","[[21.10693073272705, 21.720152616500854, 21.56005620956421], [20.539963600000192, 21.13779400000203, 20.979516299998068]]","[[24.961222887039185, 25.021795749664307, 24.87999987602234], [24.390078299999004, 24.437838400001056, 24.30980769999951]]"
MountainCar-v0#0.5214285714285714#0.0017857142857142859#0.0030357142857142857,"[[28.783926010131836, 31.90768551826477, 29.600210428237915], [28.27317319999929, 31.316272600000957, 29.049627899999905]]","[[30.349491834640503, 32.221839427948, 32.304073095321655], [29.695797200001834, 31.523491799998737, 31.59346469999946]]","[[25.02805185317993, 24.271580457687378, 24.918200731277466], [24.40147739999884, 23.66917309999917, 24.273059700000886]]","[[28.686958074569702, 28.064472675323486, 26.850773811340332], [28.07655000000159, 27.457358800002112, 26.25150070000018]]"
