instances,Rtestmax,avRandomScore,normalisedScore,gamma,numPrototypes,explorationMode
CartPole-v1#0.98#1.3#0.19#0.35#19.0,32.3,15.727976766698935,0.044671894901570676,0.9,10,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,36.4,15.727976766698935,0.055723941264165376,0.9,50,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,33.9,15.727976766698935,0.04898488860404666,0.9,50,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,12.2,15.727976766698935,-0.0,0.9,100,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,33.9,15.727976766698935,0.04898488860404666,0.9,100,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,8.0,15.727976766698935,-0.0,0.95,10,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,14.6,15.727976766698935,-0.0,0.95,10,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,104.2,15.727976766698935,0.23848704940658502,0.95,50,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,323.4,15.727976766698935,0.829367186645794,0.95,50,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,39.2,15.727976766698935,0.06327168024349836,0.95,100,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,32.3,15.727976766698935,0.044671894901570676,0.95,100,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,6.9,15.727976766698935,-0.0,1.0,10,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,29.8,15.727976766698935,0.03793284224145197,1.0,10,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,386.7,15.727976766698935,1.0,1.0,50,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,35.0,15.727976766698935,0.051950071774498896,1.0,50,epsilonGreedy
CartPole-v1#0.98#1.3#0.19#0.35#19.0,43.3,15.727976766698935,0.07432372660609303,1.0,100,optimistic
CartPole-v1#0.98#1.3#0.19#0.35#19.0,42.2,15.727976766698935,0.07135854343564081,1.0,100,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,3.0,4.191895424836601,-0.0,0.9,10,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.0,4.191895424836601,-0.0,0.9,10,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.0,4.191895424836601,-0.0,0.9,50,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.7,4.191895424836601,1.0,0.9,50,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.2,4.191895424836601,0.015950604579367752,0.9,100,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.6,4.191895424836601,0.8031901209158725,0.9,100,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,3.0,4.191895424836601,-0.0,0.95,10,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.1,4.191895424836601,-0.0,0.95,10,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.4,4.191895424836601,0.409570362747621,0.95,50,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.6,4.191895424836601,0.8031901209158725,0.95,50,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.4,4.191895424836601,0.409570362747621,0.95,100,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.6,4.191895424836601,0.8031901209158725,0.95,100,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,3.0,4.191895424836601,-0.0,1.0,10,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.6,4.191895424836601,0.8031901209158725,1.0,10,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.4,4.191895424836601,0.409570362747621,1.0,50,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.6,4.191895424836601,0.8031901209158725,1.0,50,epsilonGreedy
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.4,4.191895424836601,0.409570362747621,1.0,100,optimistic
CartPole-v1#0.98#0.1#0.13#0.35#19.0,4.6,4.191895424836601,0.8031901209158725,1.0,100,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,4.3,5.9111029140538545,-0.0,0.9,10,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,7.4,5.9111029140538545,0.05841355476958168,0.9,10,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,20.5,5.9111029140538545,0.5723628227911851,0.9,50,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,24.4,5.9111029140538545,0.725370620141128,0.9,50,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,14.3,5.9111029140538545,0.329119657773327,0.9,100,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,31.4,5.9111029140538545,1.0,0.9,100,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,7.9,5.9111029140538545,0.0780299390452154,0.95,10,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,7.8,5.9111029140538545,0.07410666219008863,0.95,10,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,7.9,5.9111029140538545,0.0780299390452154,0.95,50,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,28.2,5.9111029140538545,0.8744551406359444,0.95,50,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,21.4,5.9111029140538545,0.6076723144873257,0.95,100,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,22.2,5.9111029140538545,0.6390585293283397,0.95,100,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,3.9,5.9111029140538545,-0.0,1.0,10,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,7.5,5.9111029140538545,0.06233683162470841,1.0,10,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,29.4,5.9111029140538545,0.9215344628974651,1.0,50,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,28.2,5.9111029140538545,0.8744551406359444,1.0,50,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,20.1,5.9111029140538545,0.5566697153706781,1.0,100,optimistic
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,22.2,5.9111029140538545,0.6390585293283397,1.0,100,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.9,10,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.9,10,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.9,50,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.9,100,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.95,10,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.95,10,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.95,50,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.95,50,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.95,100,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,1.0,10,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,1.0,10,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,1.0,50,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,1.0,50,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,1.0,100,optimistic
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.01,-500.0,-500.0,0.0,1.0,100,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.9,10,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.9,10,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.9,50,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.9,50,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.9,100,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.9,100,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.95,10,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.95,10,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.95,50,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.95,50,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.95,100,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,0.95,100,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,1.0,10,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,1.0,10,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,1.0,50,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,1.0,50,epsilonGreedy
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,1.0,100,optimistic
CartPole-v1#18.62#0.1#0.01#0.05#19.0,2.0,2.0,0.0,1.0,100,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,4.3,6.002989536621824,-0.0,0.9,10,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,14.9,6.002989536621824,0.8475756496974013,0.9,10,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,8.5,6.002989536621824,0.23787824848700603,0.9,50,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,9.8,6.002989536621824,0.36172303310786763,0.9,50,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,7.7,6.002989536621824,0.16166607333570665,0.9,100,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,13.8,6.002989536621824,0.7427839088643646,0.9,100,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,4.3,6.002989536621824,-0.0,0.95,10,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,15.4,6.002989536621824,0.8952082591669633,0.95,10,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,7.8,6.002989536621824,0.17119259522961905,0.95,50,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,9.8,6.002989536621824,0.36172303310786763,0.95,50,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,8.2,6.002989536621824,0.2092986828052687,0.95,100,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,16.5,6.002989536621824,1.0,0.95,100,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,3.9,6.002989536621824,-0.0,1.0,10,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,15.4,6.002989536621824,0.8952082591669633,1.0,10,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,8.4,6.002989536621824,0.22835172659309366,1.0,50,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,9.8,6.002989536621824,0.36172303310786763,1.0,50,epsilonGreedy
CartPole-v1#12.74#0.1#0.19#0.65#19.0,8.8,6.002989536621824,0.26645781416874337,1.0,100,optimistic
CartPole-v1#12.74#0.1#0.19#0.65#19.0,8.5,6.002989536621824,0.23787824848700603,1.0,100,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-367.6633403987689,-393.3198635754393,0.4668515974883754,0.9,10,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-370.60928441020286,-393.3198635754393,0.41324656853028835,0.9,10,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-353.33465015679747,-393.3198635754393,0.7275795177649295,0.9,50,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-369.9033404769106,-393.3198635754393,0.42609207572256425,0.9,50,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-382.0296407474598,-393.3198635754393,0.20543931564487194,0.9,100,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-398.3383821778675,-393.3198635754393,-0.0,0.9,100,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-367.6633403987689,-393.3198635754393,0.4668515974883754,0.95,10,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-374.5557893409775,-393.3198635754393,0.3414351185243406,0.95,10,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-344.5813123075045,-393.3198635754393,0.8868571303298995,0.95,50,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-368.10124160067625,-393.3198635754393,0.4588834533152628,0.95,50,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-363.7306028750836,-393.3198635754393,0.5384125328026529,0.95,100,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-389.44787965166216,-393.3198635754393,0.07045544978239131,0.95,100,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-370.38135771904183,-393.3198635754393,0.41739397147908397,1.0,10,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-338.36337779987286,-393.3198635754393,1.0,1.0,10,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-379.7677926324105,-393.3198635754393,0.24659638897533076,1.0,50,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-386.44971323849757,-393.3198635754393,0.1250107287609023,1.0,50,epsilonGreedy
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-383.69232041139605,-393.3198635754393,0.17518483993610132,1.0,100,optimistic
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,-385.0288462268821,-393.3198635754393,0.15086512959391918,1.0,100,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,17.7,25.97596153846154,-0.0,0.9,10,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,49.7,25.97596153846154,0.3609644053662604,0.9,10,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,38.5,25.97596153846154,0.19055491346392983,0.9,50,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,91.7,25.97596153846154,1.0,0.9,50,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,65.6,25.97596153846154,0.6028850233347474,0.9,100,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,71.6,25.97596153846154,0.6941758225681387,0.9,100,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,19.9,25.97596153846154,-0.0,0.95,10,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,49.7,25.97596153846154,0.3609644053662604,0.95,10,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,40.7,25.97596153846154,0.2240282065161734,0.95,50,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,72.4,25.97596153846154,0.706347929132591,0.95,50,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,65.3,25.97596153846154,0.5983204833730779,0.95,100,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,48.9,25.97596153846154,0.3487922988018082,0.95,100,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,21.6,25.97596153846154,-0.0,1.0,10,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,49.7,25.97596153846154,0.3609644053662604,1.0,10,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,69.5,25.97596153846154,0.6622240428364519,1.0,50,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,60.9,25.97596153846154,0.5313738972685909,1.0,50,epsilonGreedy
CartPole-v1#18.62#0.7#0.01#0.35#1.0,57.9,25.97596153846154,0.4857284976518952,1.0,100,optimistic
CartPole-v1#18.62#0.7#0.01#0.35#1.0,60.7,25.97596153846154,0.5283308706274779,1.0,100,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.9,10,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.9,10,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.9,50,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.9,100,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.95,10,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.95,10,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.95,50,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.95,50,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.95,100,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,1.0,10,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,1.0,10,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,1.0,50,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,1.0,50,epsilonGreedy
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,1.0,100,optimistic
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.01,-500.0,-500.0,0.0,1.0,100,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,29.3,26.190630048465266,0.06923655252545967,0.9,10,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,64.7,26.190630048465266,0.857490764023037,0.9,10,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,29.5,26.190630048465266,0.07368996614973976,0.9,50,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,42.1,26.190630048465266,0.35425502447938595,0.9,50,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,38.7,26.190630048465266,0.2785469928666243,0.9,100,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,38.8,26.190630048465266,0.28077369967876425,0.9,100,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,29.3,26.190630048465266,0.06923655252545967,0.95,10,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,63.4,26.190630048465266,0.8285435754652163,0.95,10,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,32.4,26.190630048465266,0.13826446370180115,0.95,50,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,42.1,26.190630048465266,0.35425502447938595,0.95,50,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,48.4,26.190630048465266,0.494537553644209,0.95,100,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,39.2,26.190630048465266,0.28968052692732454,0.95,100,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,71.1,26.190630048465266,1.0,1.0,10,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,64.7,26.190630048465266,0.857490764023037,1.0,10,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,59.0,26.190630048465266,0.7305684757310542,1.0,50,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,46.4,26.190630048465266,0.450003417401408,1.0,50,epsilonGreedy
CartPole-v1#18.62#1.9#0.19#0.35#1.0,35.4,26.190630048465266,0.20506566806600263,1.0,100,optimistic
CartPole-v1#18.62#1.9#0.19#0.35#1.0,41.8,26.190630048465266,0.3475749040429657,1.0,100,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-173.484468815894,-174.57292165216876,0.018186218329946584,0.9,10,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-148.02247733114575,-174.57292165216876,0.44361332074964044,0.9,10,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-255.5110015651435,-174.57292165216876,-0.0,0.9,50,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-114.72249994671431,-174.57292165216876,1.0,0.9,50,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-212.33696989373647,-174.57292165216876,-0.0,0.9,100,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-209.48527987255102,-174.57292165216876,-0.0,0.9,100,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-123.66262998519804,-174.57292165216876,0.8506254461751107,0.95,10,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-143.0286733538839,-174.57292165216876,0.5270513957867414,0.95,10,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-182.8605444574021,-174.57292165216876,-0.0,0.95,50,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-163.2082930103548,-174.57292165216876,0.18988385241032066,0.95,50,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-352.15640898153544,-174.57292165216876,-0.0,0.95,100,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-131.5612360676414,-174.57292165216876,0.7186530079303936,0.95,100,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-143.5889310223562,-174.57292165216876,0.5176904313606338,1.0,10,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-174.97853003931831,-174.57292165216876,-0.0,1.0,10,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-142.0540219330797,-174.57292165216876,0.5433361836467304,1.0,50,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-154.758287655574,-174.57292165216876,0.33106924616353955,1.0,50,epsilonGreedy
LunarLander-v2#32.85714285714286#2000.0#0.5,-223.5364477345535,-174.57292165216876,-0.0,1.0,100,optimistic
LunarLander-v2#32.85714285714286#2000.0#0.5,-147.69311762295746,-174.57292165216876,0.44911636816021994,1.0,100,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,17.0,53.45161290322581,-0.0,0.9,10,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,22.8,53.45161290322581,-0.0,0.9,10,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,26.1,53.45161290322581,-0.0,0.9,50,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,121.8,53.45161290322581,0.6244805328774794,0.9,50,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,16.7,53.45161290322581,-0.0,0.9,100,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,138.5,53.45161290322581,0.777063868666922,0.9,100,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,17.2,53.45161290322581,-0.0,0.95,10,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,45.7,53.45161290322581,-0.0,0.95,10,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,26.8,53.45161290322581,-0.0,0.95,50,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,162.9,53.45161290322581,1.0,0.95,50,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,58.2,53.45161290322581,0.043384715140440344,0.95,100,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,74.7,53.45161290322581,0.1941407055910873,0.95,100,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,17.8,53.45161290322581,-0.0,1.0,10,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,48.9,53.45161290322581,-0.0,1.0,10,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,25.6,53.45161290322581,-0.0,1.0,50,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,66.5,53.45161290322581,0.11921954670046271,1.0,50,epsilonGreedy
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,59.5,53.45161290322581,0.0552624598426125,1.0,100,optimistic
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,99.6,53.45161290322581,0.4216452002711544,1.0,100,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,8.4,18.25337837837838,-0.0,0.9,10,optimistic
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,81.6,18.25337837837838,0.7854838844810107,0.9,10,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,11.0,18.25337837837838,-0.0,0.9,50,optimistic
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,49.5,18.25337837837838,0.38745109210184575,0.9,50,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,28.1,18.25337837837838,0.12209589718240238,0.9,100,optimistic
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,30.5,18.25337837837838,0.1518553582948633,0.9,100,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,11.5,18.25337837837838,-0.0,0.95,10,optimistic
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,12.8,18.25337837837838,-0.0,0.95,10,epsilonGreedy
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,14.9,18.25337837837838,-0.0,0.95,50,optimistic
