instances,feature_PIC,feature_POIC,feature_neutrality,feature_lostrictmax,feature_lomax,feature_lostrictmin,feature_lomin,feature_yskew,feature_ykurtosis,feature_sqrDcorSASp,feature_GX1,feature_GX2,feature_GX3,feature_PX1,feature_PX2,feature_PX3,feature_EX1,feature_EX2,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow,source
LunarLander-v2#50.0#571.4285714285714#0.7,0.6004932023919887,0.0099846246873129,0.0,0.1,0.1,0.09,0.09,-1.1119231117487949,2.510223861164455,0.550280442028972,0.6402444335680453,1.0,0.7881805169529517,0.2926551257884011,1.0,0.7859124145897314,0.722946361004883,1.0,0.7424179283585126,0.6898744265490081,0.8124742149254058,1.0,LunarLander
CartPole-v1#12.74#0.1#0.01#0.95#13.0,0.4674845390222752,0.0039683674905157,0.0021386077794436,0.09,0.09,0.1,0.1,2.2423779498845646,5.847738967533866,0.6055515143904647,1.0,0.986932938856016,0.9738658777120316,0.3959877889228084,1.0,0.8035324901875271,1.0,0.567699836867863,0.7166337982512384,1.0,0.4940429864608786,0.5130400261614498,CartPole
LunarLander-v2#21.42857142857143#857.1428571428571#1.2999999999999998,1.0032987177721862,0.0344891301648575,0.0,0.11,0.11,0.1,0.1,-0.6431465374455262,-0.2809030422483078,0.5138380636327091,0.261306504341096,0.9523851057073852,1.0,-0.0,1.0,0.5204920412313828,1.0,-0.0,-0.0,-0.0,-0.0,1.0,LunarLander
CartPole-v1#12.74#1.9#0.19#0.35#13.0,0.6596473146671642,0.0030195530732479,0.0017119498858629,0.08,0.08,0.09,0.1,1.9373875726956415,3.845124286920045,0.7935741731448738,-0.0,-0.0,1.0,-0.0,1.0,0.7150980300436772,1.0,-0.0,0.9286829729274364,0.668119844800048,1.0,0.4023776003493602,CartPole
MountainCar-v0#0.28571428571428564#0.0037142857142857147#0.001642857142857143,0.8785747359271703,0.0559633532807716,0.0141141719178803,0.06,0.06,0.09,0.19,0.8289034789699612,-0.386095740394186,0.1736960858601634,0.5980167723084355,0.968111907418698,1.0,1.0,0.9486247397301244,0.5968894155000057,1.0,0.9395527643412106,1.0,1.0,0.9056868218948944,0.2059835555334904,MountainCar
CartPole-v1#12.74#1.3#0.13#0.05#13.0,0.3937598485933187,0.0023110896726932,0.0184302138604839,0.07,0.07,0.05,0.07,0.5478769474934994,0.3267120483071415,0.5786464675500758,0.539975034478593,0.8500659371633933,1.0,0.5642661666328808,1.0,0.9759831745388202,1.0,0.1384559229737195,1.0,0.1716502542521132,0.361357737487678,0.4374886469048363,CartPole
CartPole-v1#18.62#1.3#0.06999999999999999#0.95#7.0,0.6807117366999023,0.0049816295528497,0.0005714285714285,0.08,0.08,0.11,0.11,1.8597224342790968,4.631182553257558,0.6267636555437328,0.65907044723765,0.1564454837766735,1.0,1.0,0.4971004032057345,0.5714445716561302,1.0,-0.0,1.0,0.5255937236700735,0.5671308324345361,-0.0,CartPole
LunarLander-v2#44.285714285714285#571.4285714285714#1.2999999999999998,0.6371105149358978,0.0299480152629991,0.0,0.15,0.15,0.1,0.1,-1.448203887233246,3.884182037188845,0.703333222709346,1.0,0.9330188403917112,0.9389446687016998,0.903500005410112,0.8951998947534695,1.0,0.9350933029241244,1.0,1.0,0.9474104771922562,0.992163839526016,0.9391995943667872,LunarLander
MountainCar-v0#0.3642857142857142#0.004357142857142858#0.00025,1.0226458227427906,0.1352858622221607,0.0083426513417932,0.08,0.08,0.07,0.13,0.2015472575074035,-1.261755385601142,0.2637186367612441,-0.0,0.9843583815379208,1.0,1.0,0.4837977799242322,0.4870114434103349,0.986439045796409,1.0,1.0,0.997508934149694,0.9964413344995624,-0.0,MountainCar
MountainCar-v0#0.6#0.001142857142857143#0.00025,0.5666783057573934,0.0515672077254384,0.0779931220254446,0.07,0.07,0.06,0.33,2.5634900198583117,6.92590813767101,0.219815291077083,0.1982614095001552,0.8250232846941945,1.0,1.0,0.9886427457098284,0.461591263650546,0.2576468380559203,1.0,1.0,0.4098872168232196,0.9498163616862222,0.4086521272792277,MountainCar
CartPole-v1#12.74#1.9#0.13#0.95#7.0,0.6345207055245972,0.0017862596708779,0.0016675789089582,0.09,0.09,0.12,0.12,1.3540172575746168,2.03855111501428,0.4880248384090105,0.0733552905861752,0.1228946051863586,1.0,0.064089605245185,0.6581614533533671,1.0,1.0,-0.0,0.8987811829358889,1.0,0.6144089426338185,-0.0,CartPole
CartPole-v1#0.98#1.3#0.13#0.95#19.0,0.6992319263707989,0.0046750079166386,0.0,0.07,0.07,0.11,0.11,3.007319516444667,9.434200250275117,0.8253756485825058,0.1268804756364723,0.0206902632138811,1.0,1.0,0.1103033627981705,0.471581080551528,1.0,0.0148994748166486,1.0,0.907950990975232,0.8493072610139688,0.5995302333182192,CartPole
CartPole-v1#18.62#0.7#0.19#0.95#13.0,0.5983152910790606,0.001665902512378,0.0059178094139841,0.09,0.09,0.11,0.11,2.247575888439196,6.5904381179633145,0.8381830406288326,0.9817906249772292,0.8933450891523422,1.0,0.1797927073860451,0.5741687740585253,1.0,1.0,0.3534154225414113,0.7420629301520154,1.0,0.8500120951445369,0.4619216824641054,CartPole
CartPole-v1#18.62#0.7#0.06999999999999999#0.95#7.0,0.7438484754820116,0.0048210799351098,0.0020833333333333,0.08,0.08,0.1,0.1,1.3991934769257992,2.1628322585038298,0.7657357723439941,0.6114783941745712,0.442831592730989,1.0,0.4769119645037576,0.5846561301528884,1.0,1.0,-0.0,1.0,0.395934883602086,0.6737602155298801,0.027416118686018,CartPole
LunarLander-v2#15.714285714285715#285.7142857142857#1.7,1.3143941826427097,0.0383989390470408,0.0,0.1,0.1,0.14,0.14,-0.8911861336460839,0.1322053390237427,0.7022004323326806,-0.0,1.0,0.5125594571922468,0.6730593918004801,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,LunarLander
CartPole-v1#12.74#0.7#0.19#0.35#1.0,0.5253547876566538,0.0049851976373201,0.0007738095238095,0.07,0.07,0.12,0.12,0.9715567474215752,1.1344487106321566,0.5641617860663911,0.4421154178878328,0.8406044051108094,1.0,0.3835658640529661,1.0,0.3262879995892322,1.0,0.4242882853403142,1.0,0.2852105933450332,0.8095260320375018,0.0217891482905143,CartPole
CartPole-v1#0.98#0.7#0.19#0.65#1.0,0.8712598737429116,0.0309714104169727,0.0032337164750957,0.1,0.1,0.03,0.03,3.878117183569772,21.536297672500336,0.2667882507489823,0.3607352129700186,0.260044144309851,1.0,1.0,0.8387995150879721,0.9795550604501816,1.0,-0.0,1.0,0.4580119443525499,0.4496543798861281,-0.0,CartPole
MountainCar-v0#0.6#0.0037142857142857147#0.0030357142857142857,0.5930696485081143,0.0326966050045562,0.1036567311625132,0.09,0.09,0.05,0.35,2.1254629432549645,4.632724915195105,0.1599971941628488,0.0231777664360066,0.5308334619173659,1.0,0.6549510726675898,1.0,0.4614010796683209,0.0560077919778047,1.0,1.0,0.9743187346016704,0.9623454263517076,0.9984768936501812,MountainCar
MountainCar-v0#0.3642857142857142#0.0037142857142857147#0.001642857142857143,0.8415386368314071,0.05631943094986,0.0208399408730543,0.06,0.06,0.08,0.2,0.92957427873907,-0.0657688927375206,0.2295075641494677,0.7816719535131795,0.9324256800381776,1.0,1.0,0.9971432252426856,-0.0,0.9997135861263368,1.0,1.0,1.0,0.9982418381037568,0.5425927996422183,MountainCar
CartPole-v1#6.859999999999999#0.1#0.06999999999999999#0.35#13.0,0.3635954808543296,0.0031899881146027,0.0152273031609778,0.1,0.1,0.08,0.11,0.6440522436161921,-0.3033720041956917,0.4770902794126578,1.0,0.7485131690739167,1.0,0.5,1.0,0.9056924384027188,1.0,0.4970263381478334,0.6000163059468262,1.0,0.1585434299440989,0.1880536489282384,CartPole
MountainCar-v0#0.5214285714285714#0.0017857142857142859#0.001642857142857143,0.2634176180164048,0.0080713330896417,0.4401498783437531,0.13,0.14,0.01,0.64,3.6862027730578215,14.804911128292524,0.1103428055566798,0.6362527716186254,0.6192904656319291,1.0,1.0,0.9279010709948108,0.1963122446726289,0.6626799557032116,1.0,0.3533808244774028,0.7064113044493754,1.0,0.3512787574448208,MountainCar
LunarLander-v2#38.57142857142857#2000.0#1.7,0.3666499707271131,0.0119358417859991,0.0,0.12,0.12,0.1,0.1,-1.3029753494174792,2.6617887548883177,0.9004137028086683,0.8608080552504409,0.7763979231191039,1.0,0.8672692628350912,0.9334312358363608,1.0,0.7291760464008313,1.0,0.7912765285378311,0.7925664648156584,1.0,0.9425204066473846,LunarLander
CartPole-v1#12.74#0.1#0.13#0.35#1.0,0.6782674259655193,0.0041083062609763,0.0024999776897265,0.07,0.07,0.1,0.1,1.3428021104768528,1.2549554806635248,0.7963039699259261,0.2652790270415095,0.6396522687692573,1.0,0.0484837848149561,1.0,0.6173124761541396,1.0,-0.0,0.6941642968709423,0.6482026653013677,1.0,0.3715962591545533,CartPole
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.65#1.0,0.4253876638213967,0.0023151737748902,0.0034109730848861,0.05,0.05,0.08,0.09,1.3173521527739909,3.557765026338874,0.249587641398771,0.4441865126835606,0.8517740172907681,1.0,0.2005321857587326,0.2911067874288774,1.0,1.0,-0.0,1.0,0.4859284392845533,0.0064955234422341,-0.0,CartPole
LunarLander-v2#38.57142857142857#1714.2857142857142#0.3,0.6014239824961236,0.0028509252580336,0.0,0.12,0.12,0.09,0.09,-0.3189561938892808,-0.1515288830109256,0.7166637915434654,0.555523342603924,1.0,0.8496061695605178,0.7033044481383114,0.3513848405273969,1.0,0.6153928132203156,1.0,0.4702327936408466,0.6118873783131895,1.0,0.9274878100816424,LunarLander
MountainCar-v0#0.6#0.0037142857142857147#0.007214285714285715,0.0117373155390808,0.0038687288169457,0.9607464686399974,0.02,0.71,0.0,0.98,9.642900152735706,92.1177920595768,0.1426563194967024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0373044524669063,MountainCar
MountainCar-v0#0.05#0.001142857142857143#0.0030357142857142857,0.1928666192092875,0.0075825967053416,0.7047372698019072,0.09,0.21,0.0,0.8300000000000001,4.107917583838263,16.357943254022,0.0463903507056748,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,MountainCar
MountainCar-v0#0.05#0.0017857142857142859#0.004428571428571429,0.3853575405756578,0.0254998986788392,0.4458643448866559,0.09,0.12,0.0,0.66,3.191687676238407,9.905588039215532,0.0582964204762105,-0.0,-0.0,1.0,-0.0,0.901369375778054,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,MountainCar
CartPole-v1#12.74#1.9#0.06999999999999999#0.35#19.0,0.6760304877014602,0.0043559090113174,0.002095238095238,0.08,0.08,0.06,0.08,1.5229219071431466,1.9459785858294243,0.7989289288071099,0.3201469497958415,0.4978947892576157,1.0,0.3287755899667031,1.0,0.9417410721048536,1.0,-0.0,1.0,0.9241021417388416,0.9497000703260788,0.4387654157248239,CartPole
CartPole-v1#18.62#1.3#0.13#0.05#7.0,0.4622165167327732,0.0042485616797965,0.0051271645021645,0.1,0.11,0.09,0.09,0.5104018870222564,-0.4357250679865578,0.7121028538401256,0.4975025680030738,0.7928895719472128,1.0,0.3491311567772737,0.9486403937965188,1.0,1.0,0.2608681779748895,1.0,0.2583830410890947,0.9219010861373196,0.6598501850774177,CartPole
CartPole-v1#18.62#0.1#0.13#0.35#13.0,0.3795473523345845,0.0023519775682391,0.0120424768212996,0.11,0.11,0.09,0.11,1.208008702527376,2.117503788714563,0.4930220617826729,1.0,0.725067339200851,0.6150942748811914,0.2063215555175156,0.9354552869269268,1.0,1.0,0.1351074552134473,1.0,0.7011929565330915,0.4103195185092667,0.3803396440945372,CartPole
CartPole-v1#12.74#0.1#0.13#0.65#7.0,0.5686448167338982,0.0041348545174503,0.0061918196745782,0.06,0.06,0.11,0.12,1.4716038806806997,1.5535858993339993,0.6777740355895873,0.7075547369359201,0.3706069338403494,1.0,0.8830397195567572,1.0,0.4246457324500163,1.0,0.1792490916431166,1.0,0.7080943606271087,0.712802516100865,0.5507373421264533,CartPole
CartPole-v1#12.74#0.7#0.13#0.95#19.0,0.6430991874529666,0.0051887002115765,0.0023611111111111,0.08,0.08,0.13,0.13,1.4350532120799366,1.6692451765452043,0.8101159802036781,1.0,0.9274818837708922,0.5486642323042756,-0.0,1.0,0.9715969112825508,1.0,-0.0,1.0,0.8523219271883649,0.4055725371103999,0.2076364479051478,CartPole
MountainCar-v0#0.12857142857142856#0.0037142857142857147#0.004428571428571429,0.7353029104731317,0.0338075140801368,0.058361739461164,0.13,0.13,0.04,0.28,1.2972915211622644,0.9760644621611942,0.0884689892231996,0.5,-0.0,1.0,1.0,0.5,0.4615063284477541,1.0,0.96867383898636,1.0,1.0,0.9289165289943784,0.5062794410703179,MountainCar
CartPole-v1#0.98#0.7#0.13#0.95#1.0,0.9270734544694256,0.010876807775971,0.0,0.1,0.1,0.05,0.05,1.5268708511429254,2.757039413246398,0.2955396214203925,-0.0,-0.0,1.0,-0.0,0.7151021368275303,1.0,1.0,-0.0,0.788823099725393,0.7935809848269005,1.0,-0.0,CartPole
CartPole-v1#6.859999999999999#1.3#0.19#0.95#1.0,0.6303408507668284,0.0032038264150232,0.005474478680361,0.11,0.11,0.09,0.09,0.4303401452649419,-0.3420246615213522,0.2181033284000019,0.4510611252348845,0.601373383442025,1.0,1.0,0.9778714668035342,0.714455401987022,1.0,-0.0,1.0,0.5802222041726244,-0.0,-0.0,CartPole
LunarLander-v2#21.42857142857143#1142.857142857143#1.2999999999999998,0.7291666478142647,0.0311961214816033,0.0,0.06,0.06,0.1,0.1,-1.000263668821071,1.3980043363045531,0.5545423608063147,1.0,0.2402069825290913,0.3404954225950063,-0.0,1.0,0.2374456409858322,1.0,-0.0,-0.0,-0.0,-0.0,1.0,LunarLander
CartPole-v1#6.859999999999999#0.7#0.13#0.35#19.0,0.5505726268798685,0.0031167650182551,0.0029184990837914,0.08,0.08,0.09,0.09,1.9733115496132496,4.840935257142866,0.6999979018478877,0.3881960632869051,0.2075365674821326,1.0,0.0685831313718028,1.0,0.8060878883169428,0.5337289203236413,1.0,1.0,0.8650787476670995,0.4682029066204621,0.4693395931987071,CartPole
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.005821428571428572,0.4168864535659132,0.027915068703238,0.205062779938331,0.1,0.1,0.03,0.48,3.194819268635065,11.896865712384598,0.1051768034370048,-0.0,0.2699370647443823,1.0,0.7235807369682444,0.5458920011983223,1.0,0.696808510638298,1.0,0.8344745140288269,0.802919943161685,1.0,0.9767421050936148,MountainCar
CartPole-v1#0.98#1.3#0.01#0.05#13.0,0.4726461448702004,0.0041446315840338,0.0118030847148494,0.15,0.16,0.05,0.1,1.5508368272950013,2.3508841580207047,0.553890411415871,0.4284886882106805,1.0,1.0,0.0685042312003358,0.144877686147778,1.0,1.0,0.2717133908792299,1.0,1.0,0.4059034443817052,0.3945699723617343,CartPole
CartPole-v1#0.98#1.9#0.13#0.05#1.0,0.6395723395058639,0.0040762526675701,0.0056845238095238,0.1,0.1,0.1,0.1,2.464221920266167,6.257992072411543,0.6133764137138792,0.0435929817697343,0.2881842857334426,1.0,-0.0,0.34632573119861,1.0,1.0,0.1227559674273757,1.0,1.0,0.997765078490774,0.7317384690036852,CartPole
LunarLander-v2#44.285714285714285#571.4285714285714#0.3,0.7158147821304519,0.0054290870227898,0.0,0.08,0.08,0.12,0.12,-0.5669598035805595,-0.409860456689104,0.5443652925772628,0.5571209696813505,0.9065559688936944,1.0,1.0,0.3545996990332825,0.3984909768056612,1.0,0.8803781474162832,-0.0,0.2489244983806558,1.0,0.8947881185844889,LunarLander
CartPole-v1#0.98#1.3#0.19#0.35#19.0,0.6308293612404838,0.0039079572477728,0.0020419254658385,0.08,0.08,0.09,0.09,2.2530907845060475,5.5138839732109215,0.7756071809797991,0.759531548919024,0.8753936208034943,1.0,-0.0,1.0,0.3815512418200943,0.8790636034129117,1.0,1.0,0.9282083932196976,0.830123024416312,0.6045610920874038,CartPole
CartPole-v1#0.98#0.1#0.13#0.35#19.0,0.3005925837259824,0.0023145074970218,0.0158643207190817,0.11,0.13,0.08,0.1,0.6785926250096999,-0.2713753800102267,0.4575605519965375,0.0131523122613496,0.6754348748409007,1.0,-0.0,1.0,1.0,1.0,0.0198590647021148,1.0,0.7985416255645899,0.369023467030751,0.354554081021578,CartPole
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.05#13.0,0.4453307500562644,0.0034679469325737,0.0103625632620197,0.09,0.09,0.07,0.09,0.5332563442013485,-0.0580892662222214,0.5652481301209772,0.7539191990830896,0.5734599450773552,1.0,0.0754772109280443,1.0,0.7792916418661113,1.0,0.5150070653453868,1.0,0.4098968541709009,0.3700128904755541,0.4221508312749508,CartPole
CartPole-v1#12.74#0.1#0.19#0.65#19.0,0.444524555326504,0.0023151729163769,0.0058785159188082,0.05,0.05,0.11,0.13,1.6229661091217884,2.324489374690442,0.5567960370948382,1.0,0.9523357161517086,0.8411190538390291,1.0,0.707430990742763,0.5950336855899598,1.0,0.230474291629922,0.7645067612627002,1.0,0.3284618617709857,0.3854981142437641,CartPole
LunarLander-v2#15.714285714285715#1714.2857142857142#0.3,0.3932399803763529,0.0023151737750015,0.0,0.15,0.15,0.05,0.05,0.0838790171930888,-0.1637700952174858,0.7855863473661095,0.9066726419445994,1.0,0.4556176505851003,0.9991751635537748,1.0,0.3684282320037845,0.7313568602126125,1.0,0.9569788908340652,1.0,0.8743698831710033,0.6116776940325649,LunarLander
CartPole-v1#18.62#0.7#0.01#0.35#1.0,0.5313244344696848,0.0034446567977534,0.0018468196457326,0.08,0.08,0.07,0.07,1.849970723786164,5.854715561586001,0.613701826201576,0.9504861932654296,0.6999163228207866,1.0,0.3024170813619984,1.0,0.9439119456769544,1.0,0.4240301276548612,1.0,0.7719254282625877,0.6949753192044614,0.0688111552154398,CartPole
CartPole-v1#18.62#1.9#0.19#0.35#1.0,0.4571068674980632,0.0033569871169329,0.0122247085333832,0.11,0.12,0.05,0.07,0.6040516478460036,0.0683900333473701,0.5933362775396452,0.4737709713394234,0.5454437422681041,1.0,1.0,0.420222786905882,0.338340811480289,1.0,0.5788645294935976,1.0,0.3682255004452705,0.0333242988603658,0.0055223861333746,CartPole
LunarLander-v2#32.85714285714286#2000.0#0.5,0.7856774446244894,0.0062822784608574,0.0,0.13,0.13,0.07,0.07,-0.0871484850699353,-0.7741760947955676,0.7505474402713803,0.0233101174849395,0.918929079227485,1.0,1.0,0.5419235048549982,-0.0,1.0,-0.0,0.2486294136056206,0.1273020117392018,1.0,0.9065177178360886,LunarLander
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#7.0,0.7367129537181503,0.0031505295006802,0.0020384240652782,0.11,0.11,0.07,0.07,1.5875179998529303,1.7132513136220897,0.5630903887324732,-0.0,0.7850666666666671,1.0,-0.0,0.4780193807610493,1.0,1.0,-0.0,1.0,0.6774098965495242,0.8057137349816271,0.1001057445488617,CartPole
CartPole-v1#6.859999999999999#1.3#0.13#0.35#13.0,0.5159887715099047,0.0023151737748324,0.001,0.06,0.06,0.09,0.09,1.786290776714371,3.093151861127958,0.7916101386404508,0.3103278097298939,0.3012451834557637,1.0,-0.0,1.0,0.7692022079754448,1.0,-0.0,0.9846860623127426,0.9192141325169044,1.0,0.7307460829417639,CartPole
CartPole-v1#0.98#1.3#0.06999999999999999#0.95#1.0,0.8205561484925858,0.0107275320605245,0.0,0.1,0.1,0.07,0.07,0.8035313368573913,-0.0675489291892814,0.1867473245462375,0.212232226016765,-0.0,1.0,-0.0,0.7238896377565821,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,CartPole
CartPole-v1#18.62#0.1#0.01#0.95#13.0,0.4686355639010822,0.0023190908094508,0.0072884883421967,0.07,0.07,0.15,0.15,1.6076325769823063,3.887528056741747,0.6063377825880257,0.441757006147566,0.883514012295132,1.0,0.9317522717020044,0.9317522717020044,1.0,1.0,0.652224362903932,0.6132457533072296,1.0,0.6831921236027783,0.4702791976152535,CartPole
CartPole-v1#18.62#0.7#0.01#0.95#7.0,0.748694818848961,0.0055824377913931,0.0021396011396011,0.12,0.12,0.13,0.13,1.8009295800806508,3.136050248616127,0.8080967754219056,0.3085790110053498,0.7052597324266473,1.0,0.1264413843411014,0.3977914714426724,1.0,1.0,-0.0,1.0,0.5306686262398752,0.630571867497238,0.1312389699099786,CartPole
LunarLander-v2#38.57142857142857#1142.857142857143#1.0999999999999999,0.4786812104286526,0.019306639011026,0.0,0.1,0.1,0.12,0.12,-0.7219769349343091,2.2342246453637014,0.6934806934838788,0.9727296699991226,1.0,0.7862124225816716,0.5931609442402656,0.5613349367683854,1.0,0.7769573706827516,1.0,0.8790773130031357,0.6896989174297338,0.9388229021391714,1.0,LunarLander
MountainCar-v0#0.12857142857142856#0.0037142857142857147#0.01,-4.763022481427199e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.1164569072978933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MountainCar
CartPole-v1#18.62#1.3#0.19#0.35#13.0,0.5367015000980315,0.0023151737737813,0.0050013864131511,0.12,0.12,0.07,0.07,1.7109164527551368,3.402506270054217,0.8162513841013523,0.3714477415434475,0.4295067854972655,1.0,0.0420175466918703,1.0,0.429350936772618,1.0,0.1788132963018963,1.0,0.7703195769402158,0.8004873146268762,0.4384110847867695,CartPole
CartPole-v1#0.98#0.7#0.19#0.35#19.0,0.4558970219669171,0.0042927042311904,0.0035013227513227,0.08,0.08,0.12,0.13,3.0279521769677213,13.466409735902904,0.7090049888378371,0.9636388986207732,1.0,0.8649444805914445,0.4612429981328354,1.0,0.9689943985062686,1.0,-0.0,1.0,0.8840996289930636,0.8200476298395244,0.7727330077931631,CartPole
LunarLander-v2#44.285714285714285#2000.0#0.5,0.4987372115446882,0.0022959375226445,0.0,0.05,0.05,0.11,0.11,-1.0492914072894544,1.3410819350626255,0.8717514363051625,1.0,0.3378633364242229,0.746893522120858,1.0,0.084239142746582,0.54286131342029,1.0,-0.0,0.3278665713797667,0.90387903699942,1.0,0.9992041855862032,LunarLander
CartPole-v1#6.859999999999999#1.9#0.19#0.65#1.0,0.5573143099107041,0.0045199684065021,0.0017985312899106,0.07,0.07,0.03,0.04,1.5946695451086967,2.93082193813148,0.2521837905518944,0.4185680419909366,0.527560045269732,1.0,0.2937646005426185,0.427988609052168,1.0,1.0,-0.0,0.5318847414207956,1.0,0.5554705933670798,-0.0,CartPole
MountainCar-v0#0.4428571428571428#0.005#0.0030357142857142857,0.810332215252809,0.0546757617682799,0.0380690255373785,0.11,0.11,0.07,0.24,1.1381315456297645,0.4745731247888147,0.1569644856403435,0.4591279134604661,0.3671517787442845,1.0,1.0,0.6610922829046059,0.659842213456303,0.2643044180734302,1.0,1.0,1.0,0.996441906029352,0.9336900669106504,MountainCar
CartPole-v1#18.62#0.1#0.19#0.65#19.0,0.4744472028284439,0.0039364078591753,0.006909232342907,0.04,0.06,0.12,0.13,1.4035050435143437,1.3543079707565695,0.5578294474519195,0.3181980164043332,1.0,0.9365765596655192,0.9830294261359612,1.0,0.6219769708501172,1.0,0.1565051464118357,1.0,0.8112584181675215,0.4692362042624133,0.6401796376467234,CartPole
CartPole-v1#0.98#0.1#0.13#0.95#19.0,0.557902805170825,0.0059981443178758,0.0095163322575406,0.03,0.06,0.11,0.11,1.9860481963067675,5.642252262639079,0.5744010553353369,0.8564836913285601,1.0,0.8086449217714136,0.2717264766918054,0.8858632383459027,1.0,1.0,0.658171482709616,0.7965936017553371,0.9077518274735198,0.5393346607256078,1.0,CartPole
LunarLander-v2#32.85714285714286#571.4285714285714#1.2999999999999998,0.8113340352849892,0.052688241200248,0.0,0.11,0.11,0.09,0.09,-0.6740937813899565,0.8996995221574027,0.6025988559111572,0.9518189547937131,1.0,0.9892799426144944,0.9034325333065472,0.8481782685151832,1.0,0.921696079339751,1.0,0.8072957613508571,1.0,0.335148028797972,0.9033460586523032,LunarLander
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.35#13.0,0.671730578748482,0.0045546213812259,0.002367652979066,0.09,0.09,0.13,0.13,2.2188503376809083,5.815048018697056,0.7725507214556345,0.1501591478164919,0.8847583075160209,1.0,-0.0,0.8173375843374345,1.0,1.0,0.2257387777675362,0.6074792464924783,0.8121002980574444,1.0,0.4202259884786244,CartPole
CartPole-v1#0.98#0.1#0.01#0.65#1.0,0.6543482064727079,0.0023357581040509,0.000787037037037,0.07,0.07,0.09,0.09,2.4031181740227785,6.258760846897321,0.7791483157910991,0.9880048160775974,1.0,0.9568173378793504,-0.0,1.0,0.9577151923839746,1.0,-0.0,1.0,0.7185315950104462,0.9262616820769236,0.4452713697530024,CartPole
LunarLander-v2#32.85714285714286#571.4285714285714#1.5,0.8269947875649855,0.0419192272161031,0.0,0.08,0.08,0.09,0.09,-0.9544586533834386,2.233188279835065,0.6080734146059413,0.7171246469073457,0.8800999432884276,1.0,0.8723566110878238,0.9163848580006976,1.0,1.0,0.9240948401860408,0.1810781655292015,0.8300585471674404,0.8558926726539653,1.0,LunarLander
CartPole-v1#12.74#0.1#0.19#0.35#1.0,0.7125313630033807,0.0065678910704187,0.0048074899238692,0.09,0.09,0.1,0.11,1.5223128309277325,2.963940807526475,0.8164234011687475,-0.0,0.2198603328800237,1.0,-0.0,1.0,0.5317449495395109,1.0,-0.0,1.0,0.500359705814154,0.8100264444880452,0.2278017911962249,CartPole
CartPole-v1#6.859999999999999#0.1#0.19#0.65#1.0,0.7114978586596512,0.0038718250362823,0.0064285714285714,0.07,0.07,0.11,0.12,2.0944137614289287,5.1645144110443,0.7382703116449638,0.3406099261596141,0.1838968520677594,1.0,0.05244629299234,1.0,0.912087664694924,1.0,-0.0,1.0,0.9686802659059964,0.8809616810319159,0.6996921585660627,CartPole
CartPole-v1#18.62#1.3#0.13#0.65#19.0,0.689676092281363,0.0040028322672217,0.0017499999999999,0.09,0.09,0.1,0.1,1.7972960321469555,3.1542780406772417,0.8248705417600201,0.2195115492323683,0.7061549563386716,1.0,0.0813921569385538,0.5247110949588053,1.0,1.0,-0.0,0.7774497477056642,0.7137316563288421,1.0,0.8662660989126005,CartPole
LunarLander-v2#32.85714285714286#857.1428571428571#1.0999999999999999,0.7337754209950154,0.0302398550825546,0.0,0.07,0.07,0.1,0.1,-0.3531509006995568,-0.2605756757678636,0.6409930670459698,0.9368515263336058,0.9984702714700824,1.0,0.3242751118036706,1.0,0.7643578991707197,0.9405353594196144,1.0,0.0263003971997094,0.5804230065395657,0.5668856223500996,1.0,LunarLander
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#1.0,0.6107016014581403,0.0039350291789088,0.001037037037037,0.1,0.1,0.06,0.06,0.6411292238528682,0.520586948363122,0.3486687347592211,0.4151990069051128,1.0,0.7381488090619909,0.1132745434680817,1.0,0.9912205400343376,1.0,0.1075184806779254,1.0,0.4808542314665808,-0.0,0.0413216248189205,CartPole
CartPole-v1#18.62#0.7#0.19#0.65#19.0,0.6099015853817473,0.0042739227190208,0.0009330628803245,0.07,0.07,0.11,0.11,1.5529262696489905,2.790323062141568,0.7877662906094134,-0.0,-0.0,1.0,-0.0,0.9314088973831433,1.0,1.0,-0.0,1.0,0.5804634641519794,0.4487447316148953,0.4343436998777025,CartPole
CartPole-v1#6.859999999999999#0.7#0.06999999999999999#0.95#19.0,0.6169737954250025,0.0030981612093392,0.0008465608465608,0.04,0.04,0.13,0.13,3.4490630399711617,15.504778662561026,0.805077690043031,0.7753713730390116,1.0,0.3609441833098643,0.4115720359425883,1.0,0.972556838740803,1.0,0.907879754042359,1.0,0.392929995722333,0.4219404983848213,0.4648637534588206,CartPole
